Project	Task	CATEGORY	TOTAL_READS	PF_READS	PCT_PF_READS	PF_NOISE_READS	PF_READS_ALIGNED	PCT_PF_READS_ALIGNED	PF_ALIGNED_BASES	PF_HQ_ALIGNED_READS	PF_HQ_ALIGNED_BASES	PF_HQ_ALIGNED_Q20_BASES	PF_HQ_MEDIAN_MISMATCHES	PF_MISMATCH_RATE	PF_HQ_ERROR_RATE	PF_INDEL_RATE	MEAN_READ_LENGTH	READS_ALIGNED_IN_PAIRS	PCT_READS_ALIGNED_IN_PAIRS	PF_READS_IMPROPER_PAIRS	PCT_PF_READS_IMPROPER_PAIRS	BAD_CYCLES	STRAND_BALANCE	PCT_CHIMERAS	PCT_ADAPTER	SAMPLE	LIBRARY	READ_GROUP
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_GP9W8WG8	UNPAIRED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BS_GP9W8WG8		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_GP9W8WG8	UNPAIRED	565906450	565906450	1	0	565906450	1	56202390515	505399868	50381761523	50022246764	0	0.003008	0.00231	0.000227	100	0	0	0	0	0	0.500142	0.002878	0	unknown	unknown	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_99PPAR9M	UNPAIRED	448766979	448766979	1	0	448766979	1	66654386529	410225829	61282461960	60571215645	0	0.004141	0.003352	0.000242	150	0	0	0	0	0	0.499669	0.004281	0	BS_99PPAR9M		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_99PPAR9M	UNPAIRED	448766979	448766979	1	0	448766979	1	66654386529	410225829	61282461960	60571215645	0	0.004141	0.003352	0.000242	150	0	0	0	0	0	0.499669	0.004281	0	BS_99PPAR9M	DNA478836	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_J9K1Y535	UNPAIRED	334406190	334406190	1	0	334406190	1	49354394466	302084124	44913486790	43786808423	0	0.005745	0.004884	0.000211	150	0	0	0	0	0	0.500297	0.006544	0	BS_J9K1Y535		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_J9K1Y535	UNPAIRED	334406190	334406190	1	0	334406190	1	49354394466	302084124	44913486790	43786808423	0	0.005745	0.004884	0.000211	150	0	0	0	0	0	0.500297	0.006544	0	BS_J9K1Y535	TCCRHmM198AIAAAPEI-9	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_YVRSCEC6	UNPAIRED	438945658	438945658	1	0	438945658	1	65218065787	400610875	59847134291	59267665266	0	0.003951	0.00321	0.000238	150	0	0	0	0	0	0.499652	0.004035	0	BS_YVRSCEC6		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_YVRSCEC6	UNPAIRED	438945658	438945658	1	0	438945658	1	65218065787	400610875	59847134291	59267665266	0	0.003951	0.00321	0.000238	150	0	0	0	0	0	0.499652	0.004035	0	BS_YVRSCEC6	DNA478851	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_GKFY1GX4	UNPAIRED	425647669	425647669	1	0	425647669	1	63241329582	385137027	57539753177	57116479262	0	0.003626	0.002735	0.000242	150	0	0	0	0	0	0.499623	0.00374	0	BS_GKFY1GX4		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_GKFY1GX4	UNPAIRED	425647669	425647669	1	0	425647669	1	63241329582	385137027	57539753177	57116479262	0	0.003626	0.002735	0.000242	150	0	0	0	0	0	0.499623	0.00374	0	BS_GKFY1GX4	7316-6B	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_FQ7H95MY	UNPAIRED	1253705955	1253705955	1	0	1253705955	1	124031307709	1115783886	110907573979	109275567718	0	0.004583	0.003818	0.00023	100	0	0	0	0	0	0.500274	0.003966	0	BS_FQ7H95MY		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_FQ7H95MY	UNPAIRED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BS_FQ7H95MY		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_FQ7H95MY	UNPAIRED	1253705955	1253705955	1	0	1253705955	1	124031307709	1115783886	110907573979	109275567718	0	0.004583	0.003818	0.00023	100	0	0	0	0	0	0.500274	0.003966	0	unknown	unknown	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_TDN8NVYJ	UNPAIRED	372429987	372429987	1	0	372429987	1	55257447633	335670498	50143667340	49340272710	0	0.004962	0.003972	0.000235	150	0	0	0	0	0	0.499726	0.003576	0	BS_TDN8NVYJ		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_TDN8NVYJ	UNPAIRED	372429987	372429987	1	0	372429987	1	55257447633	335670498	50143667340	49340272710	0	0.004962	0.003972	0.000235	150	0	0	0	0	0	0.499726	0.003576	0	BS_TDN8NVYJ	DNA478848	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_F42WG7E7	UNPAIRED	353759586	353759586	1	0	353759586	1	52282479501	318023205	47338513945	46358994819	0	0.00561	0.004592	0.000224	150	0	0	0	0	0	0.500354	0.007114	0	BS_F42WG7E7		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_F42WG7E7	UNPAIRED	353759586	353759586	1	0	353759586	1	52282479501	318023205	47338513945	46358994819	0	0.00561	0.004592	0.000224	150	0	0	0	0	0	0.500354	0.007114	0	BS_F42WG7E7	TCCRHmM198AJAAAPEI-10	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_RREVQG9H	UNPAIRED	460692200	460692200	1	0	460692200	1	68479308414	419569918	62683555132	62105191473	0	0.003682	0.002856	0.000239	150	0	0	0	0	0	0.49967	0.004371	0	BS_RREVQG9H		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_RREVQG9H	UNPAIRED	460692200	460692200	1	0	460692200	1	68479308414	419569918	62683555132	62105191473	0	0.003682	0.002856	0.000239	150	0	0	0	0	0	0.49967	0.004371	0	BS_RREVQG9H	DNA478841	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_1DM8G1V8	UNPAIRED	396723707	396723707	1	0	396723707	1	58834110259	360197723	53752430933	52369825825	0	0.00693	0.006108	0.000236	150	0	0	0	0	0	0.499687	0.004096	0	BS_1DM8G1V8		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_1DM8G1V8	UNPAIRED	396723707	396723707	1	0	396723707	1	58834110259	360197723	53752430933	52369825825	0	0.00693	0.006108	0.000236	150	0	0	0	0	0	0.499687	0.004096	0	BS_1DM8G1V8	DNA478854	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_B6H61NPY	UNPAIRED	430599956	430599956	1	0	430599956	1	63754985347	389939744	58110940189	57173005366	0	0.006011	0.005106	0.000246	150	0	0	0	0	0	0.49946	0.004182	0	BS_B6H61NPY		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_B6H61NPY	UNPAIRED	430599956	430599956	1	0	430599956	1	63754985347	389939744	58110940189	57173005366	0	0.006011	0.005106	0.000246	150	0	0	0	0	0	0.49946	0.004182	0	BS_B6H61NPY	DNA478839	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_0NC1NQ01	UNPAIRED	349683460	349683460	1	0	349683460	1	51733723582	318203015	47351409107	46059285037	0	0.005993	0.005175	0.000207	150	0	0	0	0	0	0.500252	0.006361	0	BS_0NC1NQ01		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_0NC1NQ01	UNPAIRED	349683460	349683460	1	0	349683460	1	51733723582	318203015	47351409107	46059285037	0	0.005993	0.005175	0.000207	150	0	0	0	0	0	0.500252	0.006361	0	BS_0NC1NQ01	TCCRHmM198AFAAAPEI-6	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_FNQMY128	UNPAIRED	454654539	454654539	1	0	454654539	1	67496804704	411243842	61437948714	60919169724	0	0.00398	0.003059	0.00027	150	0	0	0	0	0	0.499681	0.004535	0	BS_FNQMY128		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_FNQMY128	UNPAIRED	454654539	454654539	1	0	454654539	1	67496804704	411243842	61437948714	60919169724	0	0.00398	0.003059	0.00027	150	0	0	0	0	0	0.499681	0.004535	0	BS_FNQMY128	DNA478835	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_Y4X7K6SY	UNPAIRED	1245155565	1245155565	1	0	1245155565	1	123224386240	1101310921	109488448976	107882859683	0	0.004437	0.003636	0.000222	100	0	0	0	0	0	0.500104	0.00384	0	BS_Y4X7K6SY		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_Y4X7K6SY	UNPAIRED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BS_Y4X7K6SY		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_Y4X7K6SY	UNPAIRED	1245155565	1245155565	1	0	1245155565	1	123224386240	1101310921	109488448976	107882859683	0	0.004437	0.003636	0.000222	100	0	0	0	0	0	0.500104	0.00384	0	unknown	unknown	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_4EAVBDKR	UNPAIRED	458703828	458703828	1	0	458703828	1	68087403628	414326654	61898428616	61397764750	0	0.0039	0.002971	0.000252	150	0	0	0	0	0	0.499609	0.004262	0	BS_4EAVBDKR		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_4EAVBDKR	UNPAIRED	458703828	458703828	1	0	458703828	1	68087403628	414326654	61898428616	61397764750	0	0.0039	0.002971	0.000252	150	0	0	0	0	0	0.499609	0.004262	0	BS_4EAVBDKR	DNA478838	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_J764TSC8	UNPAIRED	430403161	430403161	1	0	430403161	1	63889637518	391270194	58426859032	57871366719	0	0.003768	0.002945	0.000246	150	0	0	0	0	0	0.499568	0.004045	0	BS_J764TSC8		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_J764TSC8	UNPAIRED	430403161	430403161	1	0	430403161	1	63889637518	391270194	58426859032	57871366719	0	0.003768	0.002945	0.000246	150	0	0	0	0	0	0.499568	0.004045	0	BS_J764TSC8	7316-135B	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_BJEG5SVT	UNPAIRED	1276573923	1276573923	1	0	1276573923	1	126547027898	1129754745	112463046485	111297299019	0	0.004045	0.0032	0.000238	100	0	0	0	0	0	0.500158	0.003774	0	BS_BJEG5SVT		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_BJEG5SVT	UNPAIRED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BS_BJEG5SVT		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_BJEG5SVT	UNPAIRED	1276573923	1276573923	1	0	1276573923	1	126547027898	1129754745	112463046485	111297299019	0	0.004045	0.0032	0.000238	100	0	0	0	0	0	0.500158	0.003774	0	unknown	unknown	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_5AXMM8V5	UNPAIRED	429803858	429803858	1	0	429803858	1	63666436003	388230228	57927331974	57282783037	0	0.004993	0.004018	0.000267	150	0	0	0	0	0	0.499541	0.004892	0	BS_5AXMM8V5		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_5AXMM8V5	UNPAIRED	429803858	429803858	1	0	429803858	1	63666436003	388230228	57927331974	57282783037	0	0.004993	0.004018	0.000267	150	0	0	0	0	0	0.499541	0.004892	0	BS_5AXMM8V5	DNA478837	
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_6PFQJMM3	UNPAIRED	501289896	501289896	1	0	501289896	1	49838695587	447237578	44619147005	44282850810	0	0.003426	0.002637	0.00025	100	0	0	0	0	0	0.500008	0.003658	0	BS_6PFQJMM3		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_6PFQJMM3	UNPAIRED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BS_6PFQJMM3		
kfdrc-harmonization/sd-bhjxbdqk-03	alignment-BS_6PFQJMM3	UNPAIRED	501289896	501289896	1	0	501289896	1	49838695587	447237578	44619147005	44282850810	0	0.003426	0.002637	0.00025	100	0	0	0	0	0	0.500008	0.003658	0	unknown	unknown	
