Project	Task	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MV0MQJTY	2745186691	35.625774	14.680553	39	5	0.048517	0.088667	0.001266	0.023218	0.012689	0.004724	0.17908	0.915278	0.895319	0.892314	0.889284	0.884715	0.873116	0.827719	0.458384	0.076381	0.00578	0.002285	0.001653	0.001225	0.000974	0.8969	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GGS23JNS	2745186691	37.595866	10.40121	38	5	0.048045	0.105486	0.001293	0.024201	0.013771	0.003637	0.196432	0.980427	0.975434	0.972007	0.968367	0.962473	0.945174	0.878432	0.430485	0.059337	0.004826	0.002328	0.001699	0.001293	0.00103	0.976463	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_CDCDMD42	2745186691	36.597001	10.113006	37	5	0.021092	0.081195	0.001331	0.032411	0.016682	0.001435	0.154146	0.97242	0.968964	0.966176	0.962752	0.956407	0.93577	0.857056	0.386522	0.048194	0.003295	0.00126	0.00084	0.000586	0.000434	0.969664	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_G1SA2DWS	2745186691	37.611474	10.237509	39	5	0.023251	0.127689	0.001507	0.022687	0.015439	0.001327	0.1919	0.973278	0.970008	0.967227	0.963953	0.958386	0.942248	0.880156	0.444974	0.063294	0.003979	0.001426	0.000928	0.000654	0.000508	0.970669	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Q2V7RVPG	2745186691	36.72963	9.999874	38	5	0.023602	0.121318	0.001052	0.02588	0.013307	0.001639	0.186798	0.973427	0.969937	0.967025	0.963515	0.957326	0.938162	0.863679	0.392966	0.046422	0.003029	0.001305	0.000846	0.000572	0.000414	0.970643	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WACVZGZE	2745186691	33.492455	13.618196	36	5	0.02455	0.128961	0.002036	0.027783	0.016378	0.001668	0.201375	0.898101	0.894709	0.892093	0.888987	0.883361	0.864227	0.788228	0.337719	0.036336	0.002579	0.001333	0.000911	0.00064	0.000481	0.895366	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HJ7KDBRX	2745186691	33.488741	12.594362	36	5	0.022189	0.176705	0.001327	0.023928	0.014617	0.001488	0.240254	0.916658	0.91348	0.910914	0.907689	0.90112	0.876582	0.783709	0.305287	0.029259	0.00216	0.001119	0.000775	0.000563	0.000416	0.914101	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASF3WE7H	2745186691	32.527724	12.136958	34	5	0.05298	0.22032	0.001294	0.021287	0.014792	0.003937	0.31461	0.936097	0.924681	0.921189	0.917216	0.908957	0.874166	0.746883	0.227667	0.016954	0.002885	0.001962	0.00141	0.001081	0.000874	0.925918	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HWGZ25TG	2745186691	36.99121	10.053334	38	5	0.027184	0.115441	0.001357	0.019571	0.01606	0.001945	0.181559	0.973671	0.970202	0.967418	0.964147	0.958625	0.941678	0.872129	0.404991	0.048825	0.003247	0.001497	0.001052	0.000757	0.00058	0.970887	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_8PWB0MEQ	2745186691	34.752361	10.009804	35	5	0.051931	0.094924	0.001589	0.021258	0.061203	0.004043	0.234949	0.979415	0.974272	0.97069	0.966493	0.957406	0.919923	0.79251	0.274613	0.026677	0.003441	0.002105	0.001512	0.001142	0.000893	0.975389	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_W6GJ9D46	2745186691	34.313933	13.54811	37	5	0.024495	0.134527	0.0014	0.017526	0.019148	0.00176	0.198857	0.903947	0.900671	0.898158	0.895185	0.890084	0.874248	0.809356	0.374755	0.044662	0.003007	0.001314	0.000842	0.000562	0.000429	0.901304	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AG9B28HM	2745186691	37.441786	10.287801	38	5	0.027113	0.097092	0.001595	0.044667	0.015578	0.001531	0.187576	0.97353	0.970049	0.967283	0.964073	0.958702	0.942675	0.87818	0.431186	0.059687	0.004243	0.001757	0.001239	0.000899	0.000705	0.970766	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZWVV6598	2745186691	36.22971	9.939839	37	5	0.026729	0.118522	0.001827	0.034667	0.017266	0.001686	0.200695	0.973379	0.969846	0.967005	0.963655	0.957602	0.936449	0.85165	0.360756	0.039911	0.003052	0.00147	0.000959	0.000629	0.000441	0.970568	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6KF5NC4A	2745186691	37.975069	10.329564	39	5	0.0269	0.097507	0.001533	0.034014	0.02146	0.001608	0.183022	0.973335	0.969876	0.967135	0.964042	0.959109	0.945363	0.88957	0.463846	0.069138	0.004547	0.001697	0.001165	0.000785	0.000553	0.970589	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FCWT5GHA	2745186691	34.579387	9.581341	35	5	0.024022	0.183984	0.001062	0.015796	0.015464	0.001643	0.241971	0.971678	0.968427	0.965685	0.962241	0.954941	0.923845	0.804422	0.26856	0.021122	0.001937	0.001137	0.000777	0.000547	0.000419	0.969054	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DSD7MTHH	2745186691	31.335928	8.947388	32	4	0.025606	0.250026	0.000954	0.017424	0.017596	0.001243	0.312849	0.973244	0.969692	0.966455	0.961675	0.946206	0.87056	0.652503	0.118672	0.005797	0.001597	0.001087	0.000784	0.00059	0.000452	0.970365	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XGRMWPF2	2745186691	36.583616	10.135999	37	5	0.035391	0.093789	0.001401	0.025276	0.022177	0.003488	0.181522	0.976397	0.971243	0.96812	0.964686	0.958808	0.939489	0.861135	0.377904	0.042503	0.003247	0.001646	0.001185	0.00091	0.000732	0.972222	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SVR9RG2V	2745186691	36.587932	9.930634	37	5	0.035146	0.119499	0.001328	0.022728	0.017451	0.002534	0.198685	0.977759	0.973158	0.969956	0.966352	0.960125	0.940167	0.860912	0.376059	0.041811	0.003299	0.001737	0.00119	0.000837	0.000641	0.974066	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WJ393W0G	2745186691	33.694721	14.794692	37	5	0.053436	0.091397	0.001264	0.023698	0.015937	0.005858	0.191591	0.898027	0.878805	0.875759	0.872623	0.8676	0.852514	0.791069	0.374458	0.047747	0.003996	0.002094	0.001528	0.001147	0.000898	0.880251	9
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1PA0MKGG	2745186691	35.850782	9.820987	37	5	0.026627	0.154862	0.001396	0.020637	0.012037	0.001453	0.217012	0.973561	0.97005	0.967121	0.96357	0.956979	0.93389	0.842726	0.33919	0.033614	0.002546	0.001342	0.000889	0.000607	0.00045	0.970759	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HRYYMM61	2745186691	37.044423	10.110317	38	5	0.036038	0.108919	0.00135	0.019648	0.022498	0.003445	0.191898	0.97706	0.971914	0.968795	0.965429	0.960002	0.943354	0.873474	0.403391	0.048744	0.003564	0.001671	0.00117	0.000848	0.000637	0.972893	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_8SA4D0R5	2745186691	36.844184	10.237866	37	5	0.04611	0.085594	0.001483	0.019741	0.019425	0.003926	0.176279	0.979428	0.974698	0.971496	0.968048	0.962304	0.943685	0.867015	0.383825	0.044149	0.00391	0.002202	0.001618	0.001248	0.001028	0.975668	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Q4KHFTFB	2745186691	38.234237	10.432473	39	5	0.048142	0.094532	0.001769	0.018258	0.018652	0.003805	0.185157	0.980179	0.975325	0.972087	0.968768	0.963847	0.950589	0.895455	0.465447	0.068978	0.005425	0.002406	0.001746	0.001303	0.001027	0.976317	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1R39M72K	2745186691	36.728205	10.043928	38	5	0.03139	0.08971	0.00155	0.021361	0.018452	0.002986	0.165449	0.975702	0.970574	0.967471	0.96406	0.95842	0.940347	0.865712	0.388615	0.044844	0.003145	0.001498	0.001014	0.000711	0.000539	0.971528	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Q9GHQN5P	2745186691	37.540821	10.290269	38	5	0.047805	0.071345	0.001613	0.022874	0.020618	0.003781	0.168036	0.980646	0.975703	0.972335	0.968851	0.963473	0.94749	0.881576	0.424181	0.055565	0.004649	0.002415	0.001774	0.00133	0.001046	0.976717	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_2DSDADFV	2745186691	37.192558	10.248621	38	5	0.049514	0.096966	0.001421	0.018544	0.018372	0.004005	0.188822	0.97986	0.975036	0.971816	0.968444	0.963136	0.946402	0.875756	0.403434	0.049337	0.004219	0.002212	0.0016	0.001204	0.000963	0.976013	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_465DY1GF	2745186691	33.261117	13.633623	36	5	0.027751	0.150711	0.001028	0.017941	0.014193	0.001599	0.213223	0.897136	0.893821	0.891343	0.888337	0.882773	0.862986	0.782668	0.322691	0.03382	0.002907	0.001635	0.001175	0.000876	0.000678	0.894443	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_G3D2NP45	2745186691	36.523554	9.984973	37	5	0.023183	0.133955	0.001191	0.023562	0.013627	0.00136	0.196878	0.972933	0.969537	0.966775	0.963428	0.957497	0.938188	0.860309	0.378827	0.042921	0.00306	0.001477	0.001023	0.000714	0.00051	0.97022	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5Z9W9QQ4	2745186691	32.875432	12.847345	35	5	0.027521	0.161829	0.00097	0.025868	0.017406	0.001753	0.235347	0.909791	0.90652	0.904008	0.900783	0.894175	0.868557	0.768922	0.278171	0.024343	0.002545	0.001586	0.001129	0.000833	0.00063	0.907136	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1PAE9BA3	2745186691	34.27155	13.581421	37	5	0.040394	0.098522	0.001243	0.027253	0.014994	0.003524	0.18593	0.919454	0.901871	0.898716	0.895399	0.889909	0.873177	0.805975	0.369919	0.04434	0.003158	0.001484	0.000992	0.00068	0.000506	0.903416	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9FSNMTAM	2745186691	35.318186	9.726969	36	5	0.024154	0.096159	0.001952	0.030123	0.016405	0.001944	0.170737	0.973481	0.968597	0.965657	0.962088	0.955083	0.929048	0.82793	0.31149	0.028081	0.00218	0.001122	0.000718	0.000484	0.000351	0.969436	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_T571ZB36	2745186691	36.511931	9.955972	37	5	0.025747	0.134487	0.00097	0.022727	0.013234	0.001879	0.199044	0.973594	0.970188	0.967394	0.964061	0.958137	0.938528	0.859494	0.376244	0.043035	0.003527	0.001639	0.001042	0.000684	0.000482	0.970882	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3VVAYK5Y	2745186691	30.076223	12.225193	33	5	0.025205	0.214629	0.001174	0.033948	0.013458	0.001551	0.289965	0.901297	0.897823	0.894997	0.890928	0.879368	0.826239	0.659711	0.154528	0.008777	0.001594	0.000993	0.000645	0.000449	0.000323	0.898471	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NCDV1CT7	2745186691	33.217515	9.237291	34	4	0.026368	0.213209	0.001116	0.028604	0.013747	0.001665	0.28471	0.973404	0.969796	0.966717	0.962619	0.95234	0.905696	0.747707	0.199224	0.012619	0.001851	0.001111	0.000668	0.000432	0.000312	0.970516	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AA1GPM5B	2745186691	32.216254	9.018829	33	4	0.026148	0.236813	0.000966	0.027466	0.014722	0.001359	0.307475	0.973097	0.969478	0.966333	0.961921	0.949043	0.888022	0.699426	0.155985	0.008713	0.001582	0.000896	0.000534	0.000369	0.00028	0.970192	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7NH470BF	2745186691	30.832356	12.574043	33	5	0.023317	0.208623	0.000846	0.024433	0.01824	0.001691	0.277151	0.900876	0.897538	0.894849	0.891176	0.881647	0.837807	0.691035	0.190363	0.014363	0.001905	0.0011	0.000725	0.000528	0.000399	0.898159	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Z71ST2HA	2745186691	29.633433	17.770274	36	7	0.057476	0.12241	0.00141	0.036917	0.011822	0.003493	0.233528	0.817472	0.770355	0.767525	0.764776	0.760318	0.746823	0.693098	0.332287	0.043975	0.00363	0.001819	0.001352	0.001026	0.000804	0.773333	6
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HV1MZMJH	2745186691	36.399854	10.085304	37	5	0.051329	0.123134	0.001106	0.033058	0.016459	0.003766	0.228852	0.97985	0.974941	0.971649	0.968014	0.961703	0.940209	0.854475	0.358918	0.038939	0.003786	0.002147	0.001485	0.001084	0.000867	0.975937	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QA2H0GHY	2745186691	34.673081	9.546297	35	5	0.025064	0.181131	0.001044	0.032228	0.012123	0.001486	0.253077	0.973675	0.970083	0.967011	0.963129	0.955065	0.923284	0.80533	0.273745	0.022202	0.002046	0.001091	0.000699	0.000496	0.000384	0.970804	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_2D2766RC	2745186691	32.176075	8.976775	33	4	0.02396	0.241867	0.00105	0.014829	0.015842	0.001394	0.298941	0.972997	0.969482	0.966288	0.961856	0.949257	0.889349	0.700477	0.151343	0.007864	0.001656	0.000979	0.000588	0.000393	0.000287	0.970162	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_A0TZCSKY	2745186691	31.732129	12.605288	34	5	0.023988	0.202322	0.001205	0.014159	0.015743	0.001618	0.259034	0.904361	0.900918	0.898246	0.894798	0.8871	0.854227	0.732937	0.226867	0.015965	0.001817	0.001072	0.000657	0.000433	0.000317	0.901555	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EAFPZ43W	2745186691	36.568164	10.021501	37	5	0.024239	0.153342	0.00158	0.020482	0.017126	0.001183	0.217951	0.973144	0.969873	0.967118	0.963816	0.957973	0.938873	0.861922	0.38061	0.042375	0.002978	0.00152	0.001052	0.00074	0.000553	0.970538	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_KS2QJ0N1	2745186691	33.020573	13.692961	36	5	0.052685	0.140766	0.001485	0.02762	0.014616	0.004723	0.241894	0.911511	0.895643	0.892362	0.888807	0.882532	0.860607	0.774334	0.304877	0.029638	0.003086	0.001923	0.001392	0.001037	0.000807	0.897027	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QBZ6AV3Y	2745186691	36.779059	10.065388	38	5	0.033468	0.098682	0.001514	0.02836	0.019083	0.003709	0.184815	0.975665	0.97065	0.96754	0.964052	0.958166	0.940003	0.866578	0.392198	0.045665	0.003176	0.001462	0.000995	0.000711	0.000547	0.971593	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_8EJQZZD3	2745186691	36.504507	10.02565	37	5	0.032074	0.093816	0.001579	0.018796	0.020801	0.003003	0.170068	0.975267	0.970378	0.967216	0.963611	0.957498	0.938073	0.859921	0.376723	0.041792	0.003031	0.001476	0.000984	0.000672	0.000495	0.971286	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0Y15GFM9	2745186691	37.101622	10.256054	38	5	0.051927	0.079458	0.001465	0.020494	0.016749	0.004166	0.174258	0.980641	0.975318	0.971776	0.96811	0.962258	0.944241	0.871542	0.399888	0.048517	0.004156	0.002287	0.001682	0.001268	0.001015	0.976415	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ME76S6XQ	2745186691	35.573905	9.853197	36	5	0.031432	0.083381	0.001883	0.029652	0.018855	0.002117	0.16732	0.975327	0.970401	0.967239	0.963589	0.956646	0.931117	0.833015	0.322846	0.030682	0.002628	0.001501	0.00106	0.00077	0.000576	0.97131	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DHKQ0V0T	2745186691	36.237223	9.893633	37	5	0.025805	0.11711	0.001717	0.024215	0.022799	0.001502	0.193147	0.972968	0.969462	0.966612	0.963186	0.957113	0.93672	0.854171	0.36202	0.038387	0.00284	0.001397	0.000921	0.000646	0.000487	0.970176	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7E72QTDD	2745186691	30.957527	15.99646	36	6	0.028628	0.130189	0.001269	0.026898	0.012854	0.00169	0.201528	0.827932	0.824269	0.821474	0.81823	0.812676	0.795359	0.727747	0.317536	0.035543	0.002873	0.001544	0.001057	0.00073	0.000537	0.824991	8
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QTAV4PWS	2745186691	37.058149	10.215228	38	5	0.048181	0.089095	0.001804	0.031784	0.026617	0.004252	0.201732	0.979833	0.974882	0.971545	0.967949	0.962255	0.944462	0.871057	0.39719	0.048756	0.004185	0.002144	0.00155	0.001176	0.00094	0.975928	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_KB0GZCP5	2745186691	33.887487	13.724875	37	5	0.048678	0.111147	0.001633	0.029703	0.016623	0.004008	0.211792	0.918869	0.901231	0.89802	0.894668	0.888985	0.870399	0.796166	0.345548	0.038423	0.003362	0.001865	0.001319	0.000978	0.000787	0.90282	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WSBJ651P	2745186691	31.037321	16.330801	36	6	0.041257	0.085865	0.001547	0.02922	0.019032	0.003918	0.180838	0.853555	0.818227	0.815013	0.811757	0.806557	0.790859	0.728568	0.330615	0.039259	0.003173	0.001602	0.001125	0.000823	0.000632	0.820713	7
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DM21923N	2745186691	33.773782	14.457192	37	5	0.052207	0.092983	0.001776	0.031205	0.024304	0.004549	0.207025	0.90917	0.886685	0.883447	0.880138	0.874872	0.858598	0.79217	0.363925	0.04583	0.004023	0.00203	0.001504	0.001167	0.000941	0.888813	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7E02B6NX	2745186691	36.019764	9.858513	37	5	0.025505	0.071036	0.001795	0.032561	0.028196	0.001807	0.1609	0.974455	0.969426	0.966337	0.962701	0.956276	0.934612	0.848173	0.35048	0.03566	0.002537	0.001252	0.000837	0.000597	0.00046	0.970358	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_41ES3DPX	2745186691	35.470271	9.96237	36	5	0.049272	0.050702	0.002031	0.039149	0.02125	0.003699	0.166104	0.980085	0.974957	0.971398	0.967361	0.95969	0.931239	0.825408	0.30801	0.028957	0.003272	0.002033	0.001436	0.00108	0.000869	0.976039	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MBKAGANS	2745186691	36.803393	10.196767	37	5	0.046748	0.067374	0.0014	0.033523	0.022216	0.003949	0.17521	0.980035	0.974886	0.971462	0.967767	0.961586	0.942012	0.864325	0.383492	0.044527	0.003895	0.002077	0.00153	0.001196	0.000977	0.975965	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Y51SE1XY	2745186691	36.673189	10.180509	37	5	0.047424	0.07067	0.001593	0.023473	0.022866	0.003573	0.169599	0.979988	0.975075	0.971745	0.968138	0.962094	0.942139	0.861422	0.37424	0.04236	0.003886	0.002236	0.001642	0.001255	0.001004	0.976084	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YR97XG27	2745186691	36.065033	10.065638	37	5	0.051228	0.069889	0.001982	0.026433	0.026026	0.004034	0.17959	0.979802	0.974799	0.971457	0.967859	0.961756	0.939392	0.84706	0.33736	0.034374	0.003499	0.002089	0.001506	0.001147	0.000938	0.975836	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4KYPBH1P	2745186691	36.563332	9.992938	37	5	0.024978	0.07797	0.001523	0.020269	0.027596	0.001757	0.154094	0.974078	0.969365	0.966582	0.963378	0.957839	0.939402	0.862808	0.380406	0.042403	0.002991	0.001454	0.000985	0.000706	0.000549	0.970191	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_S67XD205	2745186691	34.820909	14.721918	38	5	0.049806	0.089056	0.001296	0.018914	0.020272	0.005006	0.18435	0.910441	0.888383	0.885368	0.882315	0.877724	0.865438	0.815034	0.423297	0.061805	0.004784	0.002158	0.001571	0.001194	0.000951	0.890076	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NHWTYNNQ	2745186691	36.568837	10.131022	37	5	0.051373	0.064744	0.001857	0.021839	0.020672	0.004464	0.164949	0.979819	0.974782	0.97142	0.967852	0.961917	0.941603	0.859334	0.368908	0.040847	0.003703	0.002117	0.001527	0.001142	0.00091	0.975802	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4VXS8XHX	2745186691	36.814718	10.010038	38	5	0.02855	0.078957	0.001539	0.019571	0.022347	0.002686	0.15365	0.974707	0.969739	0.966746	0.963362	0.957744	0.940573	0.869246	0.395868	0.045774	0.002918	0.001313	0.000877	0.000599	0.000443	0.970631	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_C90RWP52	2745186691	33.617354	9.433751	34	5	0.024856	0.066465	0.001629	0.036642	0.020085	0.001495	0.151172	0.973204	0.969586	0.966356	0.961945	0.95132	0.907415	0.761763	0.223229	0.015552	0.001872	0.001136	0.000761	0.000524	0.00037	0.97033	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SWC1W5MD	2745186691	31.744913	14.741853	35	6	0.053348	0.088811	0.001724	0.031391	0.015939	0.004447	0.195658	0.883025	0.865812	0.862488	0.858868	0.852058	0.827749	0.738216	0.287202	0.028937	0.00317	0.001959	0.001447	0.001123	0.000908	0.867248	9
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YE1E5TE5	2745186691	36.103844	10.07535	37	5	0.047288	0.122884	0.001302	0.026336	0.023585	0.00388	0.225276	0.97942	0.974717	0.971435	0.96773	0.9612	0.938395	0.84771	0.341316	0.034332	0.003486	0.002112	0.001555	0.001202	0.000968	0.975675	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FEYEQW0R	2745186691	34.847729	9.735646	35	5	0.050224	0.165447	0.00115	0.024443	0.014483	0.003803	0.25955	0.979936	0.974794	0.971262	0.967181	0.959132	0.927403	0.8085	0.271635	0.021991	0.002878	0.001856	0.001329	0.001004	0.000806	0.975828	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0ETD35XN	2745186691	31.497144	14.859052	35	6	0.026092	0.08059	0.001538	0.020514	0.024248	0.002916	0.155898	0.856455	0.853257	0.850782	0.84778	0.842213	0.822294	0.74175	0.294083	0.028222	0.002314	0.001304	0.000909	0.000676	0.000535	0.85388	8
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5X7BNK21	2745186691	36.558765	10.127054	37	5	0.05341	0.076884	0.001307	0.026926	0.021786	0.004523	0.184837	0.980085	0.975072	0.971759	0.968178	0.962119	0.942008	0.860153	0.36682	0.039827	0.003799	0.002253	0.001619	0.001201	0.000949	0.976101	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EGK0JS3M	2745186691	35.415798	9.76862	36	5	0.019303	0.059732	0.001773	0.022149	0.022682	0.001309	0.126949	0.971011	0.967945	0.965217	0.961689	0.954734	0.929259	0.830675	0.318735	0.029433	0.002114	0.001063	0.000726	0.000546	0.000434	0.968558	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_H3SATVXB	2745186691	35.215522	9.694861	36	5	0.027582	0.057548	0.001961	0.022196	0.027156	0.001338	0.137782	0.973461	0.969873	0.966944	0.963364	0.956418	0.929688	0.824653	0.301356	0.026518	0.002519	0.001491	0.001041	0.000739	0.000533	0.970594	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Y2A1ZWZ8	2745186691	35.609075	9.788485	36	5	0.024841	0.054782	0.001706	0.020852	0.027566	0.001272	0.13102	0.973102	0.96965	0.966758	0.9632	0.956454	0.931626	0.834925	0.326463	0.031449	0.002405	0.001251	0.000844	0.000599	0.000453	0.970351	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5VMT6TFE	2745186691	36.584281	10.188116	37	5	0.051084	0.061717	0.001449	0.0243	0.034849	0.004147	0.177547	0.979767	0.974911	0.971625	0.968093	0.962247	0.942629	0.861394	0.36759	0.03977	0.003785	0.002277	0.001682	0.001295	0.001052	0.975931	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ETXYX56Z	2745186691	32.237408	14.65331	36	5	0.033135	0.096869	0.00252	0.029298	0.012452	0.003306	0.17758	0.892773	0.864382	0.861436	0.858267	0.852686	0.833529	0.756998	0.316952	0.034087	0.002686	0.001375	0.000918	0.000639	0.000484	0.866427	9
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YD4Z11NZ	2745186691	36.03505	9.848139	37	5	0.023401	0.114084	0.002051	0.028491	0.017145	0.001425	0.186596	0.972809	0.969293	0.966474	0.962986	0.956518	0.934567	0.848027	0.351637	0.036117	0.002724	0.001347	0.000857	0.000568	0.000411	0.969994	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X637HYXX	2745186691	36.403261	10.071703	37	5	0.049686	0.068405	0.002873	0.04182	0.014958	0.004122	0.181864	0.980077	0.97506	0.971682	0.967894	0.961283	0.939316	0.853265	0.360105	0.039886	0.00384	0.002186	0.001507	0.001071	0.000821	0.976105	16
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WN5JE25Y	2745186691	32.342685	12.43697	34	5	0.049477	0.195524	0.002093	0.02784	0.019718	0.003864	0.298515	0.93225	0.916555	0.913323	0.909555	0.901621	0.867825	0.742965	0.231022	0.018199	0.002727	0.001834	0.001346	0.001028	0.000822	0.918011	11
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4631E7P6	2745186691	27.236093	16.975206	33	7	0.027618	0.152541	0.001382	0.035957	0.015541	0.001817	0.234856	0.756146	0.752472	0.749915	0.746734	0.740474	0.717979	0.635005	0.232411	0.020421	0.001787	0.000979	0.000628	0.000443	0.000341	0.753168	6
kfdrc-harmonization/sd-46sk55a3	alignment-BS_413B8X6N	2745186691	32.179992	12.902541	35	5	0.025845	0.169507	0.001247	0.034314	0.013643	0.001606	0.246161	0.902697	0.899254	0.896515	0.892882	0.885288	0.856251	0.748359	0.25564	0.020433	0.001841	0.00107	0.000705	0.00049	0.000363	0.899926	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RFWGXCJ2	2745186691	32.539765	13.673311	35	5	0.050158	0.132982	0.001493	0.038233	0.016389	0.003772	0.243027	0.909533	0.892772	0.889609	0.886034	0.879248	0.854341	0.759245	0.283056	0.026216	0.002935	0.001845	0.001327	0.000985	0.00076	0.894197	10
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HDVAJSHM	2745186691	34.285585	9.476552	35	5	0.025689	0.183872	0.00141	0.0294	0.014223	0.001125	0.255719	0.973659	0.970108	0.967065	0.963197	0.954824	0.919907	0.791868	0.251313	0.018954	0.002232	0.001309	0.000851	0.000574	0.000402	0.97082	15
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DMH115EV	2745186691	36.048776	10.020224	37	5	0.044807	0.090603	0.0017	0.043786	0.015194	0.003061	0.199152	0.980374	0.975088	0.971531	0.967635	0.960629	0.935836	0.841044	0.340684	0.037557	0.00376	0.00202	0.001393	0.001005	0.000765	0.976205	16
